location,time_5min,sd_shake_intensity,sd_sewer_water,sd_power,sd_roads_bridges,sd_medical,sd_buildings
19,2020-04-06T16:15:00Z,0.4629100498862757,1.0137937550497031,1.0137937550497031,1.3228756555322954,0,1.740051084818425
19,2020-04-06T16:20:00Z,0.3779644730092272,1.1126972805283737,0.7867957924694432,0.5345224838248488,0,0.6900655593423543
19,2020-04-06T16:25:00Z,0.5345224838248488,2.449489742783178,3.1509635714446826,0.7440238091428449,0,1.1877349391654208
19,2020-04-06T16:30:00Z,0,0.5345224838248488,3.728908942943218,1.1338934190276817,0,1.6035674514745464
19,2020-04-06T16:35:00Z,0.5345224838248488,0.8660254037844386,4.358898943540674,0.7264831572567789,0,2.438123139721299
19,2020-04-06T16:40:00Z,0.5773502691896257,3.5,2.3804761428476167,1.9148542155126762,0,2.160246899469287
19,2020-04-06T16:45:00Z,0.4879500364742666,0.9759000729485332,0.4879500364742666,0.3779644730092272,0,1.0690449676496976
19,2020-04-06T16:50:00Z,0,0.5773502691896257,0,0.5773502691896257,0,0.5773502691896257
19,2020-04-06T16:55:00Z,0.7071067811865476,1.5275252316519468,1,0.5773502691896257,0,3.4641016151377544
19,2020-04-06T17:00:00Z,0.4879500364742666,0.7071067811865476,2.416461403433896,1.0690449676496976,0,1.9226098333849673
19,2020-04-06T17:05:00Z,0.5163977794943222,0.816496580927726,0.408248290463863,0.408248290463863,0,0.752772652709081
19,2020-04-06T17:10:00Z,0,2.6457513110645907,5.196152422706632,5.507570547286102,0,3.4641016151377544
19,2020-04-06T17:15:00Z,0.5,0.8366600265340756,0,0.44721359549995793,0,1.0954451150103321
19,2020-04-06T17:20:00Z,0.5477225575051661,0.8366600265340756,3.8297084310253524,0.5477225575051661,0,1.0327955589886444
19,2020-04-06T17:25:00Z,0,0,0,0,0,0
19,2020-04-06T17:30:00Z,0.5,1.7320508075688772,2.949576240750525,0.5477225575051661,0,2.6076809620810595
19,2020-04-06T17:35:00Z,0.7071067811865476,1.8257418583505538,4.43471156521669,4.898979485566356,0,1.2909944487358056
19,2020-04-06T17:40:00Z,0,0,0,0,0,0
19,2020-04-06T17:45:00Z,0.5773502691896257,0,0.5773502691896257,0.5773502691896257,0,1.5275252316519468
19,2020-04-06T17:50:00Z,0.7071067811865476,1.4142135623730951,0,0,0,0.7071067811865476
19,2020-04-06T17:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T18:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T18:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T18:10:00Z,0,0,0,0,0,0
19,2020-04-06T18:15:00Z,0,0,0,0,0,0
19,2020-04-06T18:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T18:25:00Z,0,1,0.5773502691896257,5.196152422706632,0,0.5773502691896257
19,2020-04-06T18:30:00Z,0,0,0,0,0,0
19,2020-04-06T18:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T18:40:00Z,0,0.816496580927726,4.5,0,0,0.5773502691896257
19,2020-04-06T18:45:00Z,0,0,0,0,0,0
19,2020-04-06T18:50:00Z,0,4.242640687119285,3.5355339059327378,1.4142135623730951,0,1.4142135623730951
19,2020-04-06T18:55:00Z,0,5.656854249492381,0.7071067811865476,3.5355339059327378,0,2.1213203435596424
19,2020-04-06T19:00:00Z,0,0,0,0,0,0
19,2020-04-06T19:05:00Z,0,0,0.7071067811865476,0,0,0.7071067811865476
19,2020-04-06T19:10:00Z,0,0,0,0,0,0
19,2020-04-06T19:15:00Z,0,0.7071067811865476,1.4142135623730951,7.0710678118654755,0,0.7071067811865476
19,2020-04-06T19:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T19:25:00Z,0,0,0,0,0,0
19,2020-04-06T19:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T19:35:00Z,0,0,0,0,0,0
19,2020-04-06T19:40:00Z,0,0,0,0,0,0
19,2020-04-06T19:45:00Z,0,0,0,0,0,0
19,2020-04-06T19:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T19:55:00Z,0,0,0,0,0,0
19,2020-04-06T20:00:00Z,0.5,0.5773502691896257,0.5773502691896257,0,0,0.5
19,2020-04-06T20:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:10:00Z,0,0,0,0,0,0
19,2020-04-06T20:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:45:00Z,0,0,0,0,0,0
19,2020-04-06T20:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T20:55:00Z,0,0,0,0,0,0
19,2020-04-06T21:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:15:00Z,0,5.656854249492381,5.656854249492381,5.656854249492381,0,4.242640687119285
19,2020-04-06T21:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:25:00Z,0,0,0,0,0,0
19,2020-04-06T21:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T21:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T22:55:00Z,0,0.7071067811865476,0,2.1213203435596424,0,3.5355339059327378
19,2020-04-06T23:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:15:00Z,0,0,0,0,0,0
19,2020-04-06T23:20:00Z,0,7.0710678118654755,3.5355339059327378,1.4142135623730951,0,2.8284271247461903
19,2020-04-06T23:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:40:00Z,0,0,0,0,0,0
19,2020-04-06T23:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-06T23:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:05:00Z,0,6.363961030678928,1.4142135623730951,2.8284271247461903,0,0.7071067811865476
19,2020-04-07T00:10:00Z,0,0,0,0,0,0
19,2020-04-07T00:15:00Z,0,0,0,0,0,0
19,2020-04-07T00:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:45:00Z,0,0,0,0,0,0
19,2020-04-07T00:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T00:55:00Z,0,0.5773502691896257,4.725815626252608,3.0550504633038935,0,4.509249752822894
19,2020-04-07T01:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:10:00Z,0,0,0,0,0,0
19,2020-04-07T01:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:25:00Z,0,0,0,0,0,0
19,2020-04-07T01:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:45:00Z,0,0,0,0,0,0
19,2020-04-07T01:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T01:55:00Z,0,0,0,0,0,0
19,2020-04-07T02:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:10:00Z,0,0,0,0,0,0
19,2020-04-07T02:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T02:40:00Z,0,0,0,0,0,0
19,2020-04-07T02:45:00Z,0,0,0,0,0,0
19,2020-04-07T02:50:00Z,0,6.363961030678928,0.7071067811865476,5.656854249492381,0,0
19,2020-04-07T02:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:10:00Z,0,0,0,0,0,0
19,2020-04-07T03:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:20:00Z,0,2.1213203435596424,4.242640687119285,1.4142135623730951,0,2.8284271247461903
19,2020-04-07T03:25:00Z,0,4.242640687119285,4.949747468305833,0.7071067811865476,0,4.242640687119285
19,2020-04-07T03:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T03:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:05:00Z,0,3.5355339059327378,2.8284271247461903,0,0,3.5355339059327378
19,2020-04-07T04:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:35:00Z,0,0,0,0,0,0
19,2020-04-07T04:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T04:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:00:00Z,0,0,0,0,0,0
19,2020-04-07T05:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:10:00Z,0,0,0,0,0,0
19,2020-04-07T05:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:30:00Z,0,0,0,0,0,0
19,2020-04-07T05:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:40:00Z,0,0,0,0,0,0
19,2020-04-07T05:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T05:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:25:00Z,0,5.656854249492381,1.4142135623730951,0.7071067811865476,0,7.0710678118654755
19,2020-04-07T06:30:00Z,0,0,0,0,0,0
19,2020-04-07T06:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T06:55:00Z,0,1,5.033222956847166,4.509249752822894,0,3.605551275463989
19,2020-04-07T07:00:00Z,0,0,0,0,0,0
19,2020-04-07T07:05:00Z,0,7.0710678118654755,7.0710678118654755,1.4142135623730951,0,3.5355339059327378
19,2020-04-07T07:10:00Z,0,0,0,0,0,0
19,2020-04-07T07:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:35:00Z,0,0,0,0,0,0
19,2020-04-07T07:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T07:50:00Z,0,0,0,0,0,0
19,2020-04-07T07:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:20:00Z,0,0,0,0,0,0
19,2020-04-07T08:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T08:40:00Z,0,0,0,0,0,0
19,2020-04-07T08:45:00Z,0,1.4142135623730951,0,7.0710678118654755,0,5.656854249492381
19,2020-04-07T08:50:00Z,0,0,0,0,0,0
19,2020-04-07T08:55:00Z,0,5.656854249492381,3.5355339059327378,2.8284271247461903,0,0
19,2020-04-07T09:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:30:00Z,0,2.0816659994661326,3.605551275463989,0.5773502691896257,0,2
19,2020-04-07T09:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:45:00Z,0,1.4142135623730951,1.4142135623730951,4.949747468305833,0,0.7071067811865476
19,2020-04-07T09:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T09:55:00Z,0,0,0,0,0,0
19,2020-04-07T10:00:00Z,0,0,0.7071067811865476,0.7071067811865476,0,2.1213203435596424
19,2020-04-07T10:05:00Z,0,0,0,0,0,0
19,2020-04-07T10:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T10:40:00Z,0,0,0,0,0,0
19,2020-04-07T10:45:00Z,0,0,0,0,0,0
19,2020-04-07T10:50:00Z,0,2.8284271247461903,2.8284271247461903,3.5355339059327378,0,3.5355339059327378
19,2020-04-07T10:55:00Z,0,0,0,0,0,0
19,2020-04-07T11:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:05:00Z,0,0,0,0,0,0
19,2020-04-07T11:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:15:00Z,0,3.2145502536643185,1,3.0550504633038935,0,1
19,2020-04-07T11:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:35:00Z,0,4.949747468305833,1.4142135623730951,0,0,7.0710678118654755
19,2020-04-07T11:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T11:55:00Z,0,0,0,0,0,0
19,2020-04-07T12:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T12:55:00Z,0,0,0,0,0,0
19,2020-04-07T13:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:05:00Z,0,0,0,0,0,0
19,2020-04-07T13:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:15:00Z,0,0,0,0,0,0
19,2020-04-07T13:20:00Z,0,1.4142135623730951,0,0,0,1.4142135623730951
19,2020-04-07T13:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:30:00Z,0,0,0,0,0,0
19,2020-04-07T13:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T13:50:00Z,0,0,0,0,0,0
19,2020-04-07T13:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:00:00Z,0,0,0,0,0,0
19,2020-04-07T14:05:00Z,0,0,0,0,0,0
19,2020-04-07T14:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T14:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:00:00Z,0,0,0,0,0,0
19,2020-04-07T15:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:10:00Z,0,0,0,0,0,0
19,2020-04-07T15:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:30:00Z,0,0,0,0,0,0
19,2020-04-07T15:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:45:00Z,0,0,0,0,0,0
19,2020-04-07T15:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T15:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:00:00Z,0,0,0,0,0,0
19,2020-04-07T16:05:00Z,0,1.4142135623730951,2.1213203435596424,3.5355339059327378,0,3.5355339059327378
19,2020-04-07T16:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:25:00Z,0,0,0,0,0,0
19,2020-04-07T16:30:00Z,0,0,0,0,0,0
19,2020-04-07T16:35:00Z,0,0,0,0,0,0
19,2020-04-07T16:40:00Z,0,4.725815626252608,3.605551275463989,3.5118845842842465,0,2.886751345948129
19,2020-04-07T16:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T16:55:00Z,0,0,0,0,0,0
19,2020-04-07T17:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T17:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:10:00Z,0,0,0,0,0,0
19,2020-04-07T18:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:25:00Z,0,0,0,0,0,0
19,2020-04-07T18:30:00Z,0,0,0,0,0,0
19,2020-04-07T18:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:40:00Z,0,0,0,0,0,0
19,2020-04-07T18:45:00Z,0,0,0,0,0,0
19,2020-04-07T18:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T18:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:15:00Z,0,0,0,0,0,0
19,2020-04-07T19:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:25:00Z,0,0,0,0,0,0
19,2020-04-07T19:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T19:50:00Z,0,0,0,0,0,0
19,2020-04-07T19:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:05:00Z,0,4.949747468305833,4.949747468305833,0.7071067811865476,0,4.949747468305833
19,2020-04-07T20:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:30:00Z,0,0,0,0,0,0
19,2020-04-07T20:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:40:00Z,0,0,0,0,0,0
19,2020-04-07T20:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T20:50:00Z,0,0,0,0,0,0
19,2020-04-07T20:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:05:00Z,0,0,0,0,0,0
19,2020-04-07T21:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T21:50:00Z,0,0,0,0,0,0
19,2020-04-07T21:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:10:00Z,0,5.656854249492381,3.5355339059327378,1.4142135623730951,0,6.363961030678928
19,2020-04-07T22:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:25:00Z,0,0,0,0,0,0
19,2020-04-07T22:30:00Z,0,0,0,0,0,0
19,2020-04-07T22:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:40:00Z,0,0.7071067811865476,0.7071067811865476,1.4142135623730951,0,2.1213203435596424
19,2020-04-07T22:45:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T22:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:05:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:10:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:15:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:20:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:25:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:30:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:35:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:40:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:45:00Z,0,0,0,0,0,0
19,2020-04-07T23:50:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-07T23:55:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-08T00:00:00Z,NA,NA,NA,NA,NA,NA
19,2020-04-08T00:05:00Z,0,2.6299556396765835,3,2.6299556396765835,0,4.760952285695233
